,url,keyword,comment
201,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Matthew Hills
202,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Oh yea.
203,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Steve Martino  remember this
204,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Dave Keane 
205,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Travis Darveaux
206,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Shawn Kline 
207,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Will get it done. Just keep up the faith. And in the Good work there. New era ther
208,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Love my buffalo bills..THEN.. NOW.. AND FOREVER.. LET'S GO BUFFALO
209,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
210,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Great to b a bills fan love it!
211,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I want to move back just so I can go to every Bills game!
212,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Love they're all calling him big baller beane
213,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
214,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"They know, they have #17 SUPERMAN!!!  Duh!"
215,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"What about this name?  BBB stadium? Blue cross, blue shield, bills stadium???"
216,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I’m loving the positive attitude of the players and how they are family!
217,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Started going to games in 63....get on the bus at Nuchareno's round trip 1.00....
218,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Love it 👍🦬👏
219,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Love my Buffalo Bills 
220,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Open the dam border!!!!😡 I want to experience this
221,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I am so excited!! I am a lifelong fan and want to bring home the superbowl trophy!!
222,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Not going to win the Superbowl everything else is cool though
223,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
224,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Corporate Culture makes you want to stay or makes you want to leave. 
225,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Born in ‘55, I’ve Seen It All! Go Bills!"
226,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Elizabeth Vaughan
227,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Is it September yet!?!?+
228,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
229,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Awesome Go Bills
230,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Feel the Love, Go Bills!"
231,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Let’s go Buffalo
232,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Let’s bring home the Super Bowl where it belongs Go BILLS 
233,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,I ben a buffalo bill for 32years and i wii be for life
234,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Let's Go!!!💪💪💪💪
235,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Armando Villarreal
236,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Kyle Patrick
237,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Jonny Mallett let’s goooooo
238,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Greatest sports franchise of all time, ever! Love me my Buffalo Bills! "
239,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,👏😎☀️🌈
240,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
241,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,To
242,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Lets go bills
243,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
244,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
245,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
246,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Does Beane know anything about hockey ?
247,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Big bad bills baby , don't f...king forget it ‼️"
248,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Doran Brandt 
249,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,https://maxprotees.shop/limited-11em
250,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,G
251,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Losers
252,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"i respect this town , im from here i went to college here , the team has got great steam all we gotta do now , is make the city and the remaining environments more green and strieve for a higher purpose and upstate ny will be a major power forever"
253,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,NOT GONNA WIN THE BIG GAMES WITH JOSH AT QB...ITS A FACT
254,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Lets go BUFF A LO
255,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Bordertown, of course its a destination "
256,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,20 min to this beauty FROMM   https://www.ebay.ca/itm/154384507400?ssPageName=STRK%3AMESELX%3AIT&_trksid=p3984.m1555.l2649
257,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Ashlee Waters
258,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Nat Ley Bucky... I'll never stop tagging you in these when they use your sign!
259,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
260,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Nick Scarpello
261,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Joe Scarpello
262,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Superbowl LVI begins NOW!! #GoBills!!
263,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,BILLS-OUR TEAM!!!
264,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
265,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,The name isn’t important - it’s the traditions - the team and the passionate bills fans .. we’ll show up no matter what the stinkin’ name !!!! Go Bills!!!
266,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
267,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
268,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,So we can lower healthcare premiums? Seems like the insurance companies have money to waste on stadium naming rights. Also it’ll always be Rich Stadium or the Ralph.
269,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Let’s focus on the team. Stadium and fans are the same. Wth? We Rock no matter what!!!! Love our team our stadium our fans and our city!!!! We weren’t built on negative vibes. Go Bills!!!!!
270,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It's great they already updated the billboard! Disappointed that they photoshopped the leaves back on the trees though...
271,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"This company isnt local,they’re the BCBS plan across Pennsylvania. They just recently bought the WNY franchise to move into the territory. The HQ is in Pittsburgh and they already have a Highmark Stadium for soccer there. "
272,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
273,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Today, tomorrow and always..the Ralph. Period."
274,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Of course you would select an insurance company after the last year.
275,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Glad Blue Cross-blue Shield has enough money to pay to put their name on a stadium-maybe if they profit from this they can use the money to cut insurance costs-LOL!
276,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Let's be serious. Not one of us is calling it Highmark Stadium
277,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Should always have been Bob Kalsu Field.  Why naming dollars are more important than recognizing a Bills player killed in the line of duty in Vietnam is beyond me.
278,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Maybe the owners are excited to have more money but the people of Buffalo think your stadium name is awful. 
279,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Highmark Blue Cross Blue Shield Staduim--Yikes, what a mouthful! Better just call it Highmark or it will become a tongue twister. But still--will always be Rich to me. <3 "
280,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,The Ralph it will always be in my book.   But whatever keeps the stadium going im in.  GO BILLS
281,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
282,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"They won't be the Last Marking Business to put there Name on Rich Stadium , Ralp Wilson Stadium , New Era Field ,  The Stadium ,Blue Cross Blue Shield all Stadium or Whom ever does it in the Future"
283,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
284,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Why so many people complaining? Doesn’t matter what the stadium is called. As long as the team is good, that’s all that matters. I do like the new name though. "
285,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Me in the comments not realizing high mark bought health now 😅
286,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,How about we all pitch in to rename it the ralph??? Until then I guess we won't have enough money  to change it so highmark it is
287,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"That name sucks! It's still Rich Stadium! And not ""The Ralph"" either!"
288,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
289,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,The High Mark will be winning the Super Bowl! Go Bills!
290,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Should call it ""procedure not approved, Meh, nor the meds, we need a corporate box"""
291,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Who cares? Just as long as the AFC Championship Game is played there.
292,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"It’s always going to be Rich Stadium to me, but call it whatever you want. Bills Mafia will show up, break tables, and cheer for our team like no other fan base in the NFL. Go Bills Go!"
293,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"I think you misspelled ""The Ralph"""
294,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"To me, it has been and will always be ‘Bills’ Stadium, no matter who gets the naming rights. 🦬 "
295,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Just my opinion but the name sucks and clearly I've been over charged on my premiums
296,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Official name doesn't matter... It'll always be the Ralph.
297,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,You can put lipstick on a pig all you want....Will always be Rich Stadium.
298,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
299,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"You know you what, if it’s just Highmark Stadium, I’m good with it. "
300,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Not digging it, doesn’t sound like a name that should be sponsoring a Super Bowl team "
301,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"It's a sign of the times in NY..call it ""THE HIGH"""
302,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Just like all the Denver Donkey  fan's calling it mile high after they named it investco.  It will always be the Ralph to me no matter what name you give it 💯
303,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Explains why my medical insurance is so high....
304,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,The Ralph always and forever 
305,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Top fan
306,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Please tell me the social media team is planning some good memes with this
307,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,BILLS FAN FOR LIFE FROM 505.. HOPING ONE OF THESE DAYS ME AND MY WIFE WOULD GET A CHANCE TO SEE THE STADIUM.. HOPEFULLY
308,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Another reason health insurance costs so much...
309,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Perfect name right now because the Bills are at a high mark right now - well in position to contend for the Super Bowl! If it hadn't been for the Chiefs...
310,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Just here to give my unique opinion on how it should the ""The Ralph"" or ""Rich stadium"" 🙄"
311,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Do season ticket holders pay a deductible now?
312,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,It will always be The Ralph. It's the house that Ralph built...
313,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,We can call it Highball stadium. Lol
314,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Always be Rich Stadium to me
315,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Could've been worse...like Barstool Stadium or TUSHY Stadium. Highmark doesn't sound bad.
316,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,Does this have something to do with NY State legalizing pot?
317,https://m.facebook.com/search/posts/?q=Buffalo%20BIlls,Buffalo BIlls,"Pay your insurance premiums, and remember, don't get sick ... after that you can buy your season tickets if you got anything left over ... this is a bad look ..."
